
-2.36551	-55.2934	350.163	-0.210409	-0.464554	0.699789	-0.500213	0.676531
6.06865	-96.0775	331.549	0.539049	-0.267875	-0.49049	-0.63015	0.931175


-2.38157	-55.3784	350.225	-0.205432	-0.466235	0.701797	-0.497899	0.685261
6.14373	-96.1918	331.575	0.546195	-0.265216	-0.483024	-0.630887	0.933527


-2.45245	-55.3918	350.277	-0.20271	-0.46328	0.703436	-0.499458	0.717724
6.11967	-96.2095	331.653	0.546144	-0.264539	-0.483775	-0.63064	0.921946


-32.197	-20.5582	340.525	-0.398164	0.106984	0.909993	0.0439556	0.64595
-64.3469	-13.6575	309.119	-0.412314	0.326864	-0.248065	0.813401	0.765946


-32.1923	-20.5682	340.492	-0.398922	0.105509	0.909786	0.0449317	0.59216
-64.3822	-13.6579	309.032	-0.414544	0.323755	-0.245323	0.814342	0.748717


-32.1868	-20.5637	340.552	-0.399296	0.106896	0.909494	0.0442235	0.647826
-64.381	-13.66	309.061	-0.414316	0.323816	-0.245823	0.814283	0.756595

