9.72076	48.0299	276.504	-0.239442	0.834889	0.434184	0.238982	0.768616
14.3758	62.7442	257.089	0.466483	0.0708096	-0.31956	0.821743	0.718133


65.2216	29.7614	288.871	0.252994	-0.379632	0.822709	0.339151	0.815275
68.5045	48.3511	272.881	0.76992	0.3924	0.149638	-0.480473	0.815359


14.8202	-3.55922	408.62	-0.416381	-0.583001	0.100342	0.690411	0.467969
-6.96706	-11.8251	416.477	0.538367	0.0171841	0.816767	0.206776	0.461591


-22.9096	-34.7211	363.212	0.0287204	0.236316	0.85765	-0.455814	0.603964
-26.7463	-54.1748	348.265	-0.275264	0.203362	0.391996	0.85394	0.653202


0	0	0	1	0	0	0	0.1
0	0	0	1	0	0	0	0.1


0	0	0	1	0	0	0	0.1
0	0	0	1	0	0	0	0.1


15.6365	-96.2548	355.75	0.829979	0.514542	-0.187875	-0.10528	0.761947
4.45045	-116.328	366.193	0.545496	-0.632424	0.540439	0.10198	0.710916


54.0719	36.7094	375.998	-0.410215	0.47896	0.776093	-0.000404087	0.587519
0	0	0	1	0	0	0	0.1


95.3539	17.6825	332.927	-0.398499	0.55366	-0.526253	-0.507659	0.636608
91.5518	41.7866	328.507	0.754003	0.607336	0.211686	-0.133458	0.675713


38.7326	-67.2554	352.203	0.536987	0.664491	-0.506337	0.117133	0.736498
28.9931	-87.8758	342.906	0.832325	-0.511941	0.204549	-0.0575429	0.855582


51.52	-31.1214	344.347	0.756408	0.597818	-0.227431	0.13688	0.717858
46.8877	-55.0071	348.853	0.626601	-0.704989	0.303403	0.135305	0.733786


81.2623	-53.5815	366.973	0.364005	0.430241	-0.421845	0.710239	0.753492
0	0	0	1	0	0	0	0.1


101.711	-43.931	313.81	0.307258	-0.270772	0.878381	-0.246419	0.852995
118.161	-50.0201	295.877	0.715246	0.119559	-0.357513	-0.588484	1.00533


88.8897	93.3594	352.742	0.603926	-0.722404	0.201137	-0.270093	0.355597
104.6	112.21	349.282	0.724032	0.354294	-0.545576	0.229347	0.524887


0	7.865e-312	2.31488e-312	0.5	-3.9325e-312	3.93276e-312	0	200
0	0	0	1	0	0	0	0.1


57.3455	-81.5552	365.726	-0.43738	-0.445298	-0.348829	0.69909	0.749649
49.4252	-103.455	374.911	0.183982	0.0111922	0.820517	0.541089	0.765859


-2.16101	-66.4177	325.389	0.464298	0.67428	-0.42736	-0.383584	0.865983
-24.9227	-73.6899	318.783	0.800249	-0.171557	0.57459	0.0041274	0.992177


-39.3028	28.0592	394.896	0.710896	0.241902	-0.651232	-0.109574	0.490023
0	0	0	1	0	0	0	0.1


0	0	0	1	0	0	0	0.1
0	0	0	1	0	0	0	0.1


16.7679	-2.89864	390.109	0.718749	0.211042	-0.658306	-0.0741261	0.538226
-7.40396	-7.48869	391.723	0.525585	-0.565071	0.45266	-0.446715	0.584491


36.4822	54.6471	364.881	0.678014	-0.634494	0.35917	-0.0933307	0.388509
51.4152	74.2839	363.054	0.732202	0.51177	-0.446048	0.0548866	0.417223


120.994	-41.4905	312.837	-0.0591474	-0.207325	-0.51415	0.830161	0.899383
113.586	-63.0822	322.208	-0.0993076	0.394524	0.73087	0.548013	0.929451


68.8709	36.4387	387.577	0.120382	-0.251343	0.545468	0.790443	0.377929
0	0	0	1	0	0	0	0.1


0	0	0	1	0	0	0	0.1
0	0	0	1	0	0	0	0.1


0	0	0	1	0	0	0	0.1
0	0	0	1	0	0	0	0.1


