99.8699	67.4117	281.949	0.529437	-0.820637	-0.147993	-0.156046	0.323596
102.357	89.8737	272.136	0.60764	0.351815	-0.412653	0.580274	0.421156


54.8702	76.1569	321.172	0.0801284	-0.0660369	0.859213	0.500971	0.455499
56.9858	97.522	308.86	0.521435	0.340455	0.366766	-0.691143	0.280134


47.4779	-52.3847	315.898	0.529762	-0.00186551	0.708981	-0.465505	0.62963
65.8692	-68.5011	315.644	-0.386401	-0.19783	0.683304	0.587071	0.772839


0	0	0	1	0	0	0	0.1
0	0	0	1	0	0	0	0.1


-19.7659	42.5163	396.453	0.707604	0.341273	-0.475628	-0.395736	0.269296
0	0	0	1	0	0	0	0.1


18.3186	-30.3754	356.486	0.528268	0.745264	-0.399942	-0.0745699	0.438268
5.03962	-48.128	345.707	0.842283	-0.396547	0.357958	0.0719428	0.606649


0	0	0	1	0	0	0	0.1
0	0	0	1	0	0	0	0.1


11.0602	8.48852	293.77	-0.174649	0.816348	0.267442	0.481194	0.64554
28.0837	21.8059	281.784	0.539334	-0.118335	-0.490905	0.67389	0.570497


0	0	0	1	0	0	0	0.1
0	0	0	1	0	0	0	0.1


0	0	0	1	0	0	0	0.1
0	0	0	1	0	0	0	0.1


0	0	0	1	0	0	0	0.1
0	0	0	1	0	0	0	0.1


0	0	0	1	0	0	0	0.1
0	0	0	1	0	0	0	0.1


0	0	0	1	0	0	0	0.1
0	0	0	1	0	0	0	0.1


-15.4885	60.8611	264.706	-0.32065	0.800828	-0.154827	-0.481546	0.782135
-32.2286	77.118	257.002	0.747488	0.537896	0.230439	0.314369	0.544307


130.256	-16.2984	335.996	0.0418349	0.117305	-0.53139	0.837923	0.348691
0	0	0	1	0	0	0	0.1


0	0	0	1	0	0	0	0.1
0	0	0	1	0	0	0	0.1


108.167	-6.62539	379.572	0.720868	0.0863278	0.681582	-0.0913418	0.349822
0	0	0	1	0	0	0	0.1


89.8235	-59.9906	269.388	0.602306	0.58417	0.48521	0.246056	0.944126
0	0	0	1	0	0	0	0.1


83.2135	33.7286	322.985	0.0728828	0.439299	0.570001	0.690509	0.401326
100.186	51.4327	321.986	0.0523399	-0.447453	-0.532429	0.716635	0.388005


51.1101	-36.8812	316.78	0.592211	0.60399	0.450515	0.285515	0.799234
72.5165	-48.5925	312.903	0.275806	-0.649999	0.0856125	0.702924	0.555311


0	1.13528e-311	5.25792e-312	0.5	-5.67642e-312	2.37152e-322	0	200
11.0819	24.2626	263.136	0.831834	0.392475	0.367965	0.136447	0.686963


0	0	0	1	0	0	0	0.1
0	0	0	1	0	0	0	0.1


0	0	0	1	0	0	0	0.1
0	0	0	1	0	0	0	0.1


78.5742	-2.96172	367.355	0.547569	-0.667709	-0.228113	-0.449774	0.350112
87.3429	20.1337	367.13	-0.438796	-0.202755	0.667595	-0.566273	0.41233


36.5043	11.186	334.057	0.73051	-0.30473	0.570201	0.219923	0.53573
53.4539	28.2445	338.693	0.561124	0.74023	-0.218484	-0.299105	0.409103


