-27.4198	69.5433	266.603	-0.359478	0.235711	0.696215	0.574893	0.454245
-32.8593	93.5431	264.819	-0.178393	-0.0161096	-0.677478	0.7134	0.636849


12.7863	73.5215	314.664	0.547457	-0.625785	0.240117	0.501027	0.546323
3.50223	96.2533	317.089	0.649478	0.73523	0.125443	0.14792	0.41895


-4.71437	-50.5179	315.341	0.300531	0.823684	0.371513	-0.305293	0.64781
-11.285	-68.3342	299.755	0.48546	-0.0941837	0.42941	0.755689	0.70631


19.1175	-44.6349	251.466	0.447962	-0.145153	0.881816	0.0257031	0.944497
38.0317	-40.3645	235.744	0.611596	0.37879	-0.21887	-0.659215	0.978505


0	0	0	1	0	0	0	0.1
0	0	0	1	0	0	0	0.1


42.5705	-35.8893	335.295	0.759622	0.249319	-0.407403	0.441404	0.468222
0	0	0	1	0	0	0	0.1


71.973	-43.4279	257.938	0.451466	0.858542	-0.0894526	0.226014	0.796719
79.3368	-63.566	245.956	0.767762	-0.499517	0.065221	0.395942	0.987503


-8.89397	11.017	349.022	-0.249727	-0.116998	0.900437	0.336394	0.390941
-21.6845	24.4724	332.556	0.587583	-0.031806	0.40166	-0.701714	0.464516


33.6979	42.1038	342.541	0.546487	-0.661041	-0.0934983	0.505604	0.342336
14.6331	57.4966	345.475	0.498707	0.732569	0.126602	0.445652	0.393608


0	0	0	1	0	0	0	0.1
0	0	0	1	0	0	0	0.1


47.5403	-4.19886	305.556	0.316445	0.834985	-0.0769543	0.443554	0.533697
64.3876	-18.8886	295.304	0.740759	-0.511006	-0.190652	0.392175	0.743612


76.1992	-17.9816	333.809	-0.160257	0.501878	-0.465355	0.711253	0.410225
97.485	-30.3802	334.909	0.686542	-0.253986	-0.671646	-0.114207	0.619773


83.8272	32.3616	321.875	0.708205	-0.445141	0.545047	0.056732	0.280104
101.428	49.5051	321.941	0.671708	0.626983	-0.335777	-0.207253	0.280521


-32.8674	57.8586	380.182	0.850774	-0.394402	-0.216922	-0.271246	0.2491
0	0	0	1	0	0	0	0.1


10.2652	-14.4081	226.067	0.294783	0.274877	0.746676	-0.529169	1.05494
13.9656	-37.7579	219.247	-0.180227	0.0325669	0.605935	0.774145	1.13702


87.1056	-29.0238	299.652	0.499674	0.501693	0.69099	-0.145476	0.588098
100.683	-46.243	288.503	0.0397857	-0.346476	0.400421	0.847369	0.554302


0	0	0	1	0	0	0	0.1
0	0	0	1	0	0	0	0.1


-46.1208	-60.4713	270.636	0.301542	0.81082	-0.493076	0.0923009	0.969441
-49.9263	-74.5434	251.083	0.947266	-0.304815	0.0949314	0.027627	1.14246


13.9673	34.2985	277.322	0.22881	-0.515808	0.76149	0.318938	0.451749
13.9321	52.3586	260.756	0.847118	0.369622	0.149612	-0.351264	0.554259


-0.500924	-35.9556	311.002	0.341937	0.76358	-0.547671	-0.0089909	0.57792
-10.0637	-48.3132	291.898	0.940992	-0.271597	0.197848	-0.040315	0.694329


0	0	0	1	0	0	0	0.1
0	0	0	1	0	0	0	0.1


100.955	63.2001	339.436	0.590141	-0.14323	0.771788	-0.188581	0.348958
124.67	60.3387	332.999	0.545701	0.393277	-0.472672	-0.569319	0.258586


-3.65963	2.4987	364.13	0.222406	-0.583893	-0.0977719	0.774626	0.45958
-26.8544	5.35664	371.848	0.434169	0.607143	0.538522	0.390984	0.296568


53.4249	-1.8188	275.539	-0.00284876	0.122695	0.774205	0.620922	0.588342
57.2726	21.9484	269.893	-0.318604	-0.339607	-0.513327	0.72087	0.492998


26.3563	7.09594	320.461	-0.280379	0.94292	0.117256	0.136161	0.396322
0	0	0	1	0	0	0	0.1


78.8477	-39.726	300.465	0.433555	0.252963	0.848149	-0.16936	0.535785
94.9549	-51.6717	286.001	-0.256156	-0.27541	0.375267	0.847177	0.72486


16.9722	60.6571	383.159	0.777671	0.326835	-0.426282	-0.326635	0.248864
-4.82301	54.966	393.738	0.514384	-0.463342	0.699981	-0.175359	0.276969


-5.97539	26.4847	256.918	0.742136	-0.226419	-0.590548	0.221857	0.648642
-30.0315	28.3454	262.05	-0.136917	0.739103	-0.22333	0.620567	0.731639


