-38.2091	-56.484	365.452	-0.192313	-0.448098	0.706576	-0.512809	0.653819
-28.9581	-97.4655	347.893	0.521824	-0.252962	-0.509509	-0.635697	0.909762


-38.2141	-56.492	365.473	-0.191876	-0.448206	0.706786	-0.512589	0.652052
-28.9057	-97.3167	347.878	0.519486	-0.262419	-0.512339	-0.63149	0.844095


-38.209	-56.4992	365.529	-0.19285	-0.449163	0.706276	-0.51209	0.646933
-28.9099	-97.3079	347.906	0.519064	-0.263209	-0.512883	-0.631066	0.838297


-67.4483	-21.2511	354.451	-0.371959	0.107775	0.920667	0.0490242	0.723846
-97.9603	-13.9687	321.236	-0.418222	0.296183	-0.236773	0.825412	0.776689


-67.4242	-21.2121	354.486	-0.374148	0.109639	0.919725	0.0458203	0.740333
-97.8277	-14.0317	321.06	-0.420578	0.298158	-0.242804	0.821744	0.745698


-67.4192	-21.2088	354.467	-0.373953	0.109795	0.919777	0.0459852	0.73539
-97.9355	-13.9085	321.121	-0.416321	0.294668	-0.233676	0.827794	0.788412
