38.182	-46.7322	352.42	0.647764	0.680943	-0.340674	0.0256742	0.418695
20.8422	-87.9944	344.635	0.720325	-0.647822	0.0373229	-0.245082	0.623558


38.1587	-46.786	352.381	0.644162	0.683537	-0.342368	0.0248239	0.393723
20.8181	-88.0065	344.694	0.720418	-0.647059	0.0361539	-0.246991	0.648464


38.1582	-46.7928	352.385	0.643836	0.683805	-0.342459	0.0246598	0.402816
20.8197	-87.9786	344.685	0.719181	-0.648201	0.0365954	-0.247538	0.614808


74.0676	-21.4961	333.922	-0.0506099	0.854863	-0.346806	0.382587	0.366944
105.341	-28.5201	302.038	0.912293	-0.039858	-0.387154	-0.127455	0.385074


73.9889	-21.5053	333.905	-0.0520958	0.851624	-0.347897	0.388576	0.393183
105.356	-28.5197	302.037	0.912801	-0.0402314	-0.385875	-0.127582	0.381354


74.0201	-21.5024	333.877	-0.0503934	0.852882	-0.348093	0.385855	0.398958
105.352	-28.5193	302.028	0.91275	-0.0397302	-0.386017	-0.127668	0.397676


