31.5288	-49.5733	342.559	0.636664	0.684531	-0.353083	0.0375282	0.602281
14.1541	-90.6932	334.221	0.718176	-0.646726	0.0315159	-0.254904	0.847257


31.5327	-49.6594	342.515	0.632204	0.688024	-0.354777	0.032774	0.64192
14.1506	-90.6977	334.212	0.718325	-0.646381	0.0317809	-0.255324	0.857325


31.5146	-49.5742	342.501	0.635453	0.68504	-0.354264	0.0376413	0.575493
14.1625	-90.6785	334.202	0.718156	-0.647051	0.0315184	-0.254134	0.812179


68.0435	-24.2918	324.782	-0.055918	0.849946	-0.349253	0.390497	0.547025
99.7515	-31.3104	293.12	0.906678	-0.0343651	-0.398251	-0.134722	0.648011


68.0456	-24.291	324.784	-0.0561228	0.84992	-0.349425	0.39037	0.514228
99.8244	-31.3484	293.183	0.90855	-0.0337886	-0.393601	-0.135919	0.605212


68.0128	-24.2685	324.776	-0.0542853	0.848963	-0.348346	0.393661	0.564166
99.8423	-31.353	293.142	0.909425	-0.0327313	-0.391643	-0.135975	0.625058


