
92.8263	49.3848	276.905	0.144656	0.391732	0.471223	0.776898	0.671174
111.32	64.4097	283.065	0.0677001	-0.549612	-0.564616	0.612006	0.579499


75.6908	30.0168	330.919	0.763123	-0.524307	0.375212	-0.0442833	0.553231
90.9254	48.3755	335.348	0.632263	0.626782	-0.454508	-0.0284683	0.466427


0	0	0	1	0	0	0	0.1
0	0	0	1	0	0	0	0.1


11.0906	-34.5111	236.787	0.657435	0.484954	0.564639	-0.117394	1.24199
26.5946	-53.4706	234.441	0.0973679	-0.495413	0.462976	0.728518	1.31775


0	0	0	1	0	0	0	0.1
0	0	0	1	0	0	0	0.1


-23.1762	-31.8219	314.367	0.630621	-0.335755	-0.695022	0.0808047	0.74081
-46.0967	-23.8819	309.804	-0.0916899	0.570824	-0.270499	0.769794	0.768166


0	0	0	1	0	0	0	0.1
0	0	0	1	0	0	0	0.1


-10.3602	36.6961	312.853	0.31859	0.316417	0.81815	0.359182	0.721346
8.22916	46.1567	299.24	-0.171213	-0.450696	-0.131055	0.866247	0.609256


29.0628	17.9092	357.061	0.652074	-0.753145	0.0628022	-0.0602253	0.512872
33.5415	41.908	353.558	0.669261	0.518471	-0.397964	0.353415	0.477242


15.6918	-67.128	298.884	0.00639541	-0.365802	0.739609	-0.564913	1.00423
26.0076	-87.5624	289.56	0.717505	-0.304904	-0.469881	-0.414043	1.13224


22.3449	-30.7735	312.42	-0.340149	-0.311322	0.704577	-0.539397	0.741808
18.6262	-54.8196	307.466	0.657288	-0.569122	-0.254738	-0.423297	0.877292


-2.55358	-53.349	340.376	-0.0489206	-0.241206	-0.555677	0.794134	0.755205
-10.7635	-75.7199	346.784	-0.107953	0.387644	0.694352	0.596619	0.715322


0	0	0	1	0	0	0	0.1
0	0	0	1	0	0	0	0.1


0	0	0	1	0	0	0	0.1
0	0	0	1	0	0	0	0.1


50.6271	-30.9174	229.871	0.270983	0.835045	0.207242	-0.431646	1.21432
35.7905	-46.6774	218.006	0.582393	0.0069269	0.514611	0.629242	1.42126


1.54922	-81.7616	316.613	0.551227	0.819889	-0.0847498	-0.129415	0.953314
0	0	0	1	0	0	0	0.1


46.5248	-65.8674	260.4	-0.0151589	0.732512	-0.636838	0.240069	1.1571
55.317	-73.0155	238.577	0.964618	-0.117694	-0.199531	-0.125891	1.32611


0	0	0	1	0	0	0	0.1
0	0	0	1	0	0	0	0.1


60.4696	3.34489	285.935	0.636232	-0.00876105	0.770142	0.0448642	0.771753
84.5236	5.56534	280.593	-0.428572	-0.560963	0.304361	0.63954	0.840604


0	0	0	1	0	0	0	0.1
0	0	0	1	0	0	0	0.1


2.35778	54.4945	295.831	0.724967	-0.364513	-0.26293	-0.521941	0.492531
0	0	0	1	0	0	0	0.1


47.9439	-40.969	384.92	0.428715	0.747029	0.306907	-0.404919	0.547065
39.6323	-62.9047	376.846	0.457831	-0.140032	0.575008	0.663436	0.561901


-22.2418	36.0287	326.316	-0.476187	0.751992	-0.275631	-0.363016	0.581715
-29.5371	58.5613	319.09	0.77838	0.595598	0.0402096	0.194348	0.45215


32.7058	-50.6544	289.11	0.48584	0.398756	0.447963	0.635832	1.00261
56.2487	-46.4582	295.615	-0.0990978	0.75089	0.262912	-0.59768	0.930397


10.8186	-2.87415	312.336	-0.191366	0.666523	-0.434873	0.574467	0.687574
33.7139	-8.88886	305.189	0.800297	-0.14739	-0.581204	-0.00139932	0.818176


-7.4336	-77.66	304.519	0.54724	0.799411	0.183722	-0.166486	0.819164
0	0	0	1	0	0	0	0.1


22.4945	51.609	381.483	-0.248841	-0.0199123	0.877402	0.409691	0.402786
11.4956	69.455	368.498	-0.493293	-0.0172942	-0.480514	0.724893	0.353816


62.8465	3.69149	256.475	0.534969	-0.667434	-0.47742	-0.201023	0.902672
56.9951	26.0041	248.041	0.296987	0.336088	-0.461796	0.765237	0.843848


75.3905	53.6516	295.188	-0.335831	0.56256	0.60088	0.457916	0.577429
78.3491	76.4509	286.496	0.143965	0.0251326	-0.566655	0.810892	0.536228


0	0	0	1	0	0	0	0.1
0	0	0	1	0	0	0	0.1


0	0	0	1	0	0	0	0.1
0	0	0	1	0	0	0	0.1


0	0	0	1	0	0	0	0.1
0	0	0	1	0	0	0	0.1


0	0	0	1	0	0	0	0.1
0	0	0	1	0	0	0	0.1


