144.772507,4.110800,0.000000,0.000000,0.000000,0.000000,
144.772507,4.110800,0.201100,-2.084600,1.092700,0.853000,
96.545700,1.215600,0.000000,0.000000,0.000000,0.000000,
96.545700,1.215600,0.417600,-1.707700,0.715200,-3.069200,
78.906403,0.594400,0.000000,0.000000,0.000000,0.000000,
78.906403,0.594400,1.271400,1.794800,0.823900,0.260300,
144.889099,4.710000,0.000000,0.000000,0.000000,0.000000,
144.889099,4.710000,1.486400,-2.552900,1.522900,1.962900,
61.949001,3.507500,0.000000,0.000000,0.000000,0.000000,
61.949001,3.507500,1.278200,2.328100,1.804700,2.021700,
51.320400,2.624100,0.000000,0.000000,0.000000,0.000000,
51.320400,2.624100,0.860800,-1.284000,2.094395,-0.324700,
115.618500,0.694000,0.000000,0.000000,0.000000,0.000000,
115.618500,0.694000,1.570796,0.462000,0.552000,1.302800,
63.230400,3.473000,0.000000,0.000000,0.000000,0.000000,
63.230400,3.473000,1.328500,-0.045600,1.326700,3.074600,
50.488400,0.699200,0.000000,0.000000,0.000000,0.000000,
50.488400,0.699200,0.828191,-1.407200,1.112800,2.794000,
65.958801,1.483000,0.000000,0.000000,0.000000,0.000000,
65.958801,1.483000,1.124000,0.046300,0.627500,-1.125600,
68.832100,0.871200,0.000000,0.000000,0.000000,0.000000,
68.832100,0.871200,0.009300,-0.697800,1.983200,0.109800,
39.399601,2.062400,0.000000,0.000000,0.000000,0.000000,
39.399601,2.062400,0.392700,-0.853700,2.073200,-1.328800,
59.724800,2.176800,0.000000,0.000000,0.000000,0.000000,
59.724800,2.176800,0.918900,-1.900100,1.010200,-2.885300,
117.115303,4.710000,0.000000,0.000000,0.000000,0.000000,
117.115303,4.710000,1.169300,-0.722600,0.832700,0.285700,
157.616501,4.710000,0.000000,0.000000,0.000000,0.000000,
157.616501,4.710000,0.806600,2.925700,1.259100,-3.054600,
63.299301,4.710000,0.000000,0.000000,0.000000,0.000000,
63.299301,4.710000,1.331200,2.334600,0.729100,2.799900,
110.492401,0.467900,0.000000,0.000000,0.000000,0.000000,
110.492401,0.467900,1.226600,0.521600,0.413700,3.087300,
156.337799,2.637700,0.000000,0.000000,0.000000,0.000000,
156.337799,2.637700,1.570796,-0.017500,1.035200,-2.137000,
93.982300,2.492700,0.000000,0.000000,0.000000,0.000000,
93.982300,2.492700,0.365800,-0.817900,0.747300,-3.107900,
69.133499,2.594500,0.000000,0.000000,0.000000,0.000000,
69.133499,2.594500,1.053700,0.000400,0.636300,-1.621900,
107.622597,4.710000,0.000000,0.000000,0.000000,0.000000,
107.622597,4.710000,0.801500,-2.010800,1.682100,-0.352800,
100.639801,1.494700,0.000000,0.000000,0.000000,0.000000,
100.639801,1.494700,1.570796,-2.168500,1.205200,-1.260900,
46.870201,0.682200,0.000000,0.000000,0.000000,0.000000,
46.870201,0.682200,0.686100,2.587500,0.487800,2.750300,
101.788498,4.710000,0.000000,0.000000,0.000000,0.000000,
101.788498,4.710000,1.570796,2.993100,2.094395,0.567500,
49.378300,0.281600,0.000000,0.000000,0.000000,0.000000,
49.378300,0.281600,0.784597,2.439600,1.489000,-0.417400,
63.611401,4.710000,0.000000,0.000000,0.000000,0.000000,
63.611401,4.710000,1.343500,2.840400,0.506600,2.377400,
98.732498,4.710000,0.000000,0.000000,0.000000,0.000000,
98.732498,4.710000,1.570796,0.168100,1.843700,-1.514700,
135.738998,4.710000,0.000000,0.000000,0.000000,0.000000,
135.738998,4.710000,0.781900,2.672200,1.705800,-1.232800,
123.409500,4.710000,0.000000,0.000000,0.000000,0.000000,
123.409500,4.710000,0.243600,0.664800,0.868900,-1.230000,
95.106499,3.821600,0.000000,0.000000,0.000000,0.000000,
95.106499,3.821600,1.099800,0.270900,1.365500,-2.539700,
146.217606,4.710000,0.000000,0.000000,0.000000,0.000000,
146.217606,4.710000,0.714500,-2.789000,0.064800,2.042000,
153.593201,3.534600,0.000000,0.000000,0.000000,0.000000,
153.593201,3.534600,1.570796,-2.442400,0.058300,-1.581200,
90.106201,3.115800,0.000000,0.000000,0.000000,0.000000,
90.106201,3.115800,0.390000,-1.641000,2.090500,2.993800,
67.387703,1.589900,0.000000,0.000000,0.000000,0.000000,
67.387703,1.589900,0.437200,1.614300,0.282300,-3.043600,
150.427704,1.231300,0.000000,0.000000,0.000000,0.000000,
150.427704,1.231300,1.110900,-1.720000,1.803300,3.016500,
94.522697,3.095900,0.000000,0.000000,0.000000,0.000000,
94.522697,3.095900,0.176500,-1.801700,2.029000,2.664200,
144.052902,4.466600,0.000000,0.000000,0.000000,0.000000,
144.052902,4.466600,0.504300,-3.117900,2.072100,1.106000,
57.720901,4.710000,0.000000,0.000000,0.000000,0.000000,
57.720901,4.710000,1.112200,-0.673700,1.857400,1.762800,
44.872200,2.102500,0.000000,0.000000,0.000000,0.000000,
44.872200,2.102500,0.232600,-1.386200,2.094395,-0.768600,
46.160999,1.383300,0.000000,0.000000,0.000000,0.000000,
46.160999,1.383300,0.658200,3.109300,0.780200,-0.792600,
104.633400,2.169500,0.000000,0.000000,0.000000,0.000000,
104.633400,2.169500,1.570796,-1.498500,2.094395,3.076200,
90.628403,0.575600,0.000000,0.000000,0.000000,0.000000,
90.628403,0.575600,1.027700,-2.092000,1.451500,-2.473800,
78.625000,3.968500,0.000000,0.000000,0.000000,0.000000,
78.625000,3.968500,0.656600,-0.137500,1.717600,-1.773800,
128.100006,2.376200,0.000000,0.000000,0.000000,0.000000,
128.100006,2.376200,1.570796,0.735600,1.474900,0.879800,
89.228302,4.710000,0.000000,0.000000,0.000000,0.000000,
89.228302,4.710000,1.570796,-0.821100,0.588100,-2.619800,
121.783699,2.680000,0.000000,0.000000,0.000000,0.000000,
121.783699,2.680000,1.352700,-2.715200,2.094395,1.225200,
150.835999,4.710000,0.000000,0.000000,0.000000,0.000000,
150.835999,4.710000,1.016500,0.754900,0.446700,0.398000,
136.660507,1.408900,0.000000,0.000000,0.000000,0.000000,
136.660507,1.408900,0.917700,-0.186400,2.094395,0.401500,
39.399601,4.710000,0.000000,0.000000,0.000000,0.000000,
39.399601,4.710000,0.390400,-1.005500,2.094395,-0.377800,
155.604507,4.710000,0.000000,0.000000,0.000000,0.000000,
155.604507,4.710000,0.928100,0.391500,0.458200,-3.014800,
145.435898,2.683500,0.000000,0.000000,0.000000,0.000000,
145.435898,2.683500,1.022300,1.747200,0.142200,0.943200,
113.040604,3.699900,0.000000,0.000000,0.000000,0.000000,
113.040604,3.699900,1.570796,2.573800,0.702200,-2.220500,
39.399601,0.576200,0.000000,0.000000,0.000000,0.000000,
39.399601,0.576200,0.392700,-2.344800,1.429500,-2.615200,
157.043594,1.574500,0.000000,0.000000,0.000000,0.000000,
157.043594,1.574500,1.299200,-0.508300,2.029400,1.962500,
80.118698,3.730800,0.000000,0.000000,0.000000,0.000000,
80.118698,3.730800,0.188000,2.608500,1.580600,-2.060000,
81.955704,3.270900,0.000000,0.000000,0.000000,0.000000,
81.955704,3.270900,0.234100,-1.812700,0.827500,2.494800,
96.337502,4.710000,0.000000,0.000000,0.000000,0.000000,
96.337502,4.710000,1.205500,-0.183000,1.134500,1.379300,
101.711899,4.167600,0.000000,0.000000,0.000000,0.000000,
101.711899,4.167600,0.966900,2.736200,1.206400,1.513100,
154.656097,3.139400,0.000000,0.000000,0.000000,0.000000,
154.656097,3.139400,1.142400,-2.291000,1.639200,2.427700,
141.202194,3.988600,0.000000,0.000000,0.000000,0.000000,
141.202194,3.988600,0.079600,-0.618500,0.713500,0.210500,
91.971703,0.542600,0.000000,0.000000,0.000000,0.000000,
91.971703,0.542600,1.213300,-0.806900,1.347000,2.178500,
144.115997,0.256400,0.000000,0.000000,0.000000,0.000000,
144.115997,0.256400,1.317300,0.896700,2.094395,-2.814600,
80.684097,4.710000,0.000000,0.000000,0.000000,0.000000,
80.684097,4.710000,1.009300,1.260400,0.456300,-2.774400,
39.399601,2.034200,0.000000,0.000000,0.000000,0.000000,
39.399601,2.034200,0.336200,-2.381800,2.094395,0.419800,
69.966499,0.417800,0.000000,0.000000,0.000000,0.000000,
69.966499,0.417800,1.570796,-1.413500,0.474400,-2.626700,
71.627296,4.710000,0.000000,0.000000,0.000000,0.000000,
71.627296,4.710000,1.570796,1.550800,0.254600,2.989900,
89.968399,0.341600,0.000000,0.000000,0.000000,0.000000,
89.968399,0.341600,0.610200,2.321300,0.082000,-2.124100,
