81.6134	67.2556	255.93	0.246586	-0.283686	0.737227	0.561439	0.442341
82.4587	91.1029	250.239	0.637168	0.52896	0.3331	-0.450847	0.434575


32.8628	69.0604	293.137	0.538653	-0.788422	-0.262332	-0.139374	0.510849
31.2398	91.6803	283.606	0.511843	0.369607	-0.410112	0.658192	0.45725


34.9907	-54.5764	273.948	0.4792	0.768734	0.0417163	0.421515	1.08575
51.5761	-72.276	268.936	0.642259	-0.619701	-0.101295	0.43956	1.05094


0	0	0	1	0	0	0	0.1
0	0	0	1	0	0	0	0.1


-23.2956	16.6315	371.151	0.596212	-0.274936	-0.457608	0.599613	0.474563
0	0	0	1	0	0	0	0.1


10.6548	-41.2425	321.591	-0.186161	0.156409	0.8272	-0.506577	0.770793
-0.859879	-60.5081	311.157	-0.329213	0.419085	0.317171	0.784467	0.819881


84.1766	-47.9614	356.445	0.228945	0.41336	-0.405956	0.782251	0.622183
0	0	0	1	0	0	0	0.1


0.861678	5.70239	267.725	0.521809	-0.328956	0.777125	0.124818	0.892508
18.2336	19.2556	256.442	0.702513	0.509684	-0.166983	-0.467776	0.709623


0	0	0	1	0	0	0	0.1
1.66056	51.104	290.666	0.411922	0.1621	-0.279841	0.8519	0.616366


55.4248	-31.326	342.701	-0.145538	0.43638	-0.184252	0.868586	0.594993
0	0	0	1	0	0	0	0.1


0	1.26027e-311	4.61742e-312	0.5	-6.30137e-312	6.29737e-312	0	200
0	0	0	1	0	0	0	0.1


0	0	0	1	0	0	0	0.1
0	0	0	1	0	0	0	0.1


0	0	0	1	0	0	0	0.1
0	0	0	1	0	0	0	0.1


-27.857	51.083	241.15	-0.445861	0.0354171	0.767695	0.45891	0.728206
-44.0602	69.4237	236.855	-0.398307	0.112001	-0.621193	0.665527	0.677475


121.438	-17.4473	297.712	0.74817	0.583003	0.285862	-0.136503	0.703774
128.339	-40.9932	302.358	0.35032	-0.534399	0.523457	0.563637	0.924663


40.4019	-34.1623	368.255	0.844184	0.443161	0.0922257	0.287151	0.563114
0	0	0	1	0	0	0	0.1


100.824	-11.881	336.38	0.0570092	0.717274	-0.00638104	0.694425	0.453935
125.247	-14.2426	334.866	0.610669	-0.427305	-0.53964	0.391513	0.517668


83.5447	-63.5924	236.577	-0.177197	0.486261	-0.545189	0.659485	1.23658
0	0	0	1	0	0	0	0.1


69.5585	29.9611	296.639	0.714245	-0.59558	0.33163	-0.158623	0.466872
85.8872	48.3897	298.039	0.686612	0.510065	-0.515409	0.0524474	0.482629


38.6697	-40.6851	278.841	0.192685	-0.52724	0.606584	-0.56298	0.995015
58.9026	-52.5303	271.02	0.780293	-0.142491	-0.567636	-0.220519	1.08859


18.2582	6.5704	246.179	0.507808	-0.151965	-0.811209	-0.246935	0.989913
-0.132285	20.2837	237.387	-0.322691	0.275861	-0.489542	0.761656	1.03362


0	0	0	1	0	0	0	0.1
0	0	0	1	0	0	0	0.1


0	0	0	1	0	0	0	0.1
0	0	0	1	0	0	0	0.1


67.8075	-6.1038	336.406	0.568978	-0.39332	0.514541	0.506765	0.50757
0	0	0	1	0	0	0	0.1


25.8149	2.1831	305.731	-0.113984	0.532032	0.287876	0.788085	0.590377
44.9733	16.1557	312.409	-0.297958	0.332304	0.720109	-0.531261	0.575739


0	0	0	1	0	0	0	0.1
0	0	0	1	0	0	0	0.1


0	0	0	1	0	0	0	0.1
0	0	0	1	0	0	0	0.1


0	0	0	1	0	0	0	0.1
0	0	0	1	0	0	0	0.1


0	1.26027e-311	4.61742e-312	0.5	-6.30137e-312	1.97626e-322	0	200
53.3877	73.5846	233.039	-0.476505	-0.105329	-0.182013	0.853651	0.657194


12.4706	31.8941	251.381	0.488672	-0.135744	0.855664	-0.103016	0.890474
33.4068	30.7507	237.522	0.600677	0.324211	-0.347116	-0.643105	0.750842


0	0	0	1	0	0	0	0.1
0	0	0	1	0	0	0	0.1


0	0	0	1	0	0	0	0.1
0	0	0	1	0	0	0	0.1


0	0	0	1	0	0	0	0.1
0	0	0	1	0	0	0	0.1


0	0	0	1	0	0	0	0.1
24.1673	37.9652	250.087	0.868872	0.269956	-0.243976	0.335651	0.689613


18.4305	90.4944	296.772	-0.363454	0.473334	0.756861	-0.266492	0.523021
-1.02111	88.9313	281.67	-0.0217239	0.436273	0.0317999	0.89899	0.480147


0	0	0	1	0	0	0	0.1
0	0	0	1	0	0	0	0.1


80.9391	48.5735	304.047	0.429092	-0.38412	0.140129	0.805416	0.336121
0	0	0	1	0	0	0	0.1


0.474516	27.553	308.863	0.378699	0.207728	0.422631	0.796755	0.516851
16.5721	40.3785	322.731	0.0643189	0.755896	0.449953	-0.471197	0.521825


15.3724	-32.0614	334.878	-0.0812387	-0.0620212	-0.575564	0.811344	0.748837
15.1913	-55.065	343.414	-0.258693	0.364194	0.734328	0.51108	0.622315


